name,name_ga,county,lat,lon,type
Shanmullagh,,,53.8695545,-7.7058764,hamlet
Clooneen (Kennedy),,,53.7965242,-7.9015028,hamlet
Clooneen (Cox),,,53.7924937,-7.8960525,hamlet
Clooniher,,,53.7933861,-7.8665744,hamlet
Cloonageeher,,,53.8182395,-7.8542791,hamlet
Currygranny,,,53.8029813,-7.845611,hamlet
Cloontagh,,,53.8055544,-7.8291971,hamlet
Derrynacrit,,,53.8170201,-7.8110664,hamlet
Breanrisk,,,53.8113141,-7.8155146,hamlet
Cartrongar,,,53.8048452,-7.8155271,hamlet
Cloonellan,,,53.8063138,-7.8013951,hamlet
Treel,,,53.8018172,-7.8174801,hamlet
Briskil,,,53.7964932,-7.8144106,hamlet
Ballagh (Achmuty),,,53.7931737,-7.8275448,hamlet
Ballagh,,,53.7896803,-7.8339313,hamlet
Kilmacannon,,,53.792114,-7.8473209,hamlet
Deerpark,,,53.7822007,-7.8408385,hamlet
Carrickmoyragh,,,53.7807553,-7.825949,hamlet
Lissagernal,,,53.785928,-7.853844,hamlet
Leitrim,,,53.7878155,-7.800802,hamlet
Prucklish,,,53.7821967,-7.8094766,hamlet
Garrowhill,,,53.7776804,-7.7855641,hamlet
Drumure,,,53.7723546,-7.7614028,hamlet
Carrowbeg,,,53.7774401,-7.772784,hamlet
Creenagh,,,53.7740272,-7.7968487,hamlet
Gurteenorna,,,53.7673578,-7.7755649,hamlet
Cahanagh,,,53.7658358,-7.7954347,hamlet
Sragarrow,,,53.7750297,-7.8180191,hamlet
St. Anne's Glebe,,,53.7734573,-7.8274615,hamlet
Willville,,,53.9971467,-6.1573679,hamlet
The Breakers,,,53.9839215,-6.1521314,hamlet
Grange,,,54.0085506,-6.1813599,hamlet
Lisbrack,,,53.771569,-7.8338956,hamlet
Townparks,,,53.7694372,-7.8345855,hamlet
Lismoy,,,53.7691328,-7.8164323,hamlet
Castleforbes Demesne,,,53.7705025,-7.8590043,hamlet
Knocknacarra,Cnoc na Cathrach,,53.2687291,-9.1090937,suburb
Lamagh,,,53.7599503,-7.8241962,hamlet
Knockmartin,,,53.7542809,-7.8092894,hamlet
Faghey,,,53.7584287,-7.8139178,hamlet
Minard,,,53.7510542,-7.8172679,hamlet
Moneylagan,,,53.7459691,-7.8162311,hamlet
Cartrons,,,53.7369333,-7.8229087,hamlet
Cleggill,,,53.7438245,-7.8381179,hamlet
Rahoon,Rathún,,53.2753978,-9.088571,suburb
Salthill,Bóthar na Trá,,53.2620258,-9.0746256,suburb
Shantalla,Seantalamh,,53.2739864,-9.06836,suburb
Newcastle,An Caisleán Nua,,53.2820534,-9.0713609,suburb
Dangan,An Daingean,,53.2896571,-9.0793034,suburb
Clash Cross,,,52.9261548,-7.4209466,hamlet
Tealane Cross,,,52.9249988,-7.3836014,hamlet
Crookedwood Cross,,,52.8984737,-7.4080286,hamlet
Trumra Cross Roads,,,52.9730193,-7.4286465,hamlet
Cuddagh Cross/Kirwans cross,,,52.9546952,-7.5253232,hamlet
Larry Cross,,,52.9318604,-7.5378452,hamlet
Moorfield Cross,,,52.9680599,-7.5178754,hamlet
Gowlan,,,53.694838,-7.8520008,hamlet
Ballyclare,,,53.6846386,-7.8537218,hamlet
Aghantrah,,,53.6849652,-7.849516,hamlet
Carrowmanagh,,,53.6739118,-7.8408901,hamlet
Calfpark,,,53.6782714,-7.8311297,hamlet
Gorteenboy,,,53.6791953,-7.8382714,hamlet
Ballintempan,,,53.6792715,-7.8263855,hamlet
Curry,,,53.682192,-7.8192315,hamlet
Newtown,,,53.686716,-7.8354964,hamlet
Dunbeggan,,,53.6902241,-7.8097922,hamlet
Craane,,,53.6899446,-7.8172165,hamlet
Stonepark,,,53.6974914,-7.8212077,village
Gragh,,,53.6912939,-7.8285312,hamlet
Cloonkeen,,,53.6858559,-7.7950138,hamlet
Cordivin,,,53.6803189,-7.7833591,hamlet
Gorteenagloon,,,53.6855769,-7.777418,hamlet
Trillickacurry,,,53.6937077,-7.7757014,hamlet
Trillickatemple,,,53.6935057,-7.7898184,hamlet
Ballymichan,,,53.6939352,-7.7996074,hamlet
Crockaun,,,53.6986612,-7.8038131,hamlet
Ballymakeegan,,,53.7075551,-7.7753152,hamlet
Feraghfad,,,53.7105266,-7.7609807,hamlet
Shroid,,,53.7171505,-7.738566,hamlet
Cooleeny,,,53.7154514,-7.7427846,hamlet
Freehalman,,,53.7099809,-7.7230299,hamlet
Cloonahard,,,53.7048116,-7.709061,hamlet
Lisfarrell,,,53.7049357,-7.6955077,hamlet
Cloonahussey,,,53.7146661,-7.7060919,hamlet
Lissardowlan,,,53.7145303,-7.7203097,hamlet
Togher Cross,,,52.9385923,-7.4532484,hamlet
Aghnacally Glebe,,,53.7176397,-7.7141291,hamlet
Knockaroo,,,52.9332161,-7.5715032,hamlet
Agharickard,,,53.7201538,-7.7233559,hamlet
Toorfin,,,53.7230461,-7.7194398,hamlet
Cartron Little,,,53.7232264,-7.735488,hamlet
Cartron Big,,,53.7284569,-7.7348572,hamlet
Ballymacwilliam,,,53.7344466,-7.7506798,hamlet
Allenagh,,,53.7389853,-7.7503622,hamlet
Whiterock,,,53.7284793,-7.7520123,hamlet
Corrabaun,,,53.7345916,-7.7597248,hamlet
Clooncoose,,,53.7426508,-7.771784,hamlet
Corradooey,,,53.7476067,-7.7587506,hamlet
Knockloughlin,,,53.7626402,-7.7566049,hamlet
Kiltybegs,,,53.7563781,-7.7573044,hamlet
Knockawalky,,,53.7624372,-7.7880629,hamlet
Melview,,,53.7625749,-7.7833862,village
Corragarrow,,,53.7579341,-7.7824829,hamlet
Cloonrallagh,,,53.7546478,-7.79394,hamlet
Cloonanny Glebe,,,53.7514506,-7.775244,hamlet
Cloonbalt,,,53.746426,-7.7955,hamlet
Lisbrack,,,53.7385465,-7.8067299,hamlet
Aghadegnan,,,53.7422764,-7.8024308,hamlet
Demesne,,,53.7338393,-7.808171,hamlet
Abbeycartron,,,53.7353553,-7.7948042,hamlet
Rochfortbridge,Droichead Chaisleán Loiste,,53.4147036,-7.2995811,village
Coolnahinch,,,53.7277446,-7.7623126,hamlet
Kilnasavoge,,,53.7222118,-7.7597055,hamlet
Lisnamuck,,,53.7360233,-7.7767858,hamlet
Ardnacassagh,,,53.7270917,-7.7757627,hamlet
Knockahaw,,,53.7202613,-7.771557,hamlet
Owenduff Bridge,,,53.5729829,-9.7970473,hamlet
Tullyconor Bridge,,,53.584221,-9.7768747,hamlet
Templemichael Glebe,,,53.7313074,-7.7852839,hamlet
Deanscurragh,,,53.7279815,-7.7909488,hamlet
Glack,,,53.7224549,-7.7843265,hamlet
Farnagh,,,53.7163075,-7.7860605,hamlet
Lisduff,,,53.7044289,-7.7872467,hamlet
Garvagh,,,53.7090284,-7.7977167,hamlet
Glebe,,,53.7147648,-7.7953756,hamlet
Mullaghavorneen,,,53.7064454,-7.8082393,hamlet
Aghafad,,,53.7133098,-7.8004394,hamlet
Stonepark,,,53.6995099,-7.8162215,hamlet
Knockanboy,,,53.7029233,-7.8262021,hamlet
Cloonturk,,,53.6967496,-7.834592,hamlet
Clooneeny,,,53.7057813,-7.8415014,hamlet
Cartronageeragh,,,53.7105575,-7.819319,hamlet
Churchland,,,53.7090588,-7.8214218,hamlet
Farranyoogan,,,53.7166022,-7.8075172,hamlet
Cloontirm,,,53.7152,-7.8320904,hamlet
Aghareagh Bog,,,53.7175111,-7.8497308,hamlet
Mullagh Bog,,,53.7151238,-7.8444929,hamlet
Ballyminion,,,53.7228094,-7.8186451,hamlet
Mullagh,,,53.7296128,-7.8261531,hamlet
Ballinure,,,53.2880291,-8.2362056,hamlet
Cloonmucker,,,53.6444352,-7.7895627,hamlet
Curraghmore,,,53.6402047,-7.7748697,hamlet
Cloghan,,,53.6478876,-7.766115,hamlet
Castlerea Mountain,,,53.6524408,-7.7504938,hamlet
Maghaberry,Maigh gCabraí,,54.5052741,-6.1887788,village
Glen,,,53.6652072,-7.6076148,hamlet
Cornapark,,,53.6561566,-7.580325,hamlet
The Poisoned Glen,,,55.0012042,-8.0882598,hamlet
Lisduff,,,53.6925742,-7.6547523,hamlet
Aghanageeragh,,,53.6966563,-7.6632195,hamlet
Lissaghanedan,,,53.6978467,-7.6735707,hamlet
Treel,,,53.6943146,-7.6767928,hamlet
Twentyacres,,,53.6955248,-7.6854295,hamlet
Twentyacres,,,53.6918625,-7.685526,hamlet
Oldtown,,,53.6930212,-7.6977676,hamlet
Killinlastra,,,53.6922462,-7.7264295,hamlet
Aghnahown,,,53.6934532,-7.7203399,hamlet
Cartronawar,,,53.7036923,-7.7261763,hamlet
Aghintemple,,,53.6991435,-7.7347143,hamlet
Derrymore,,,53.691522,-7.7583628,hamlet
Clooncaulfield,,,53.6947758,-7.7448424,hamlet
Keeloge,,,53.6529931,-7.7761684,hamlet
Commock,,,53.6475122,-7.7834436,hamlet
Aghinaspick,,,53.6550406,-7.7921801,hamlet
Toneen,,,53.6600647,-7.7839812,hamlet
Ballinvoher,,,53.6634589,-7.7762167,hamlet
Aughine,,,53.6648209,-7.7839063,hamlet
Moydow Glebe,,,53.6685459,-7.7753661,hamlet
Bunalough,,,53.6674017,-7.7860091,hamlet
Keelogalabaun,,,53.6699951,-7.7847646,hamlet
Mountjessop,,,53.6790198,-7.7968667,hamlet
Lisgurry,,,53.6724091,-7.7914937,hamlet
Knocknaskea,,,53.6377444,-7.7104781,hamlet
Carn,,,53.6385332,-7.6948097,hamlet
Newtown,,,53.2329046,-6.2176931,hamlet
Tennalough,,,53.626316,-7.6757961,hamlet
Liscormick,,,53.6197771,-7.6788066,hamlet
Ballymacshane,,,53.6105105,-7.6749871,hamlet
Deerpark,,,53.6148131,-7.6661037,hamlet
Sheeroe,,,53.6112234,-7.6611469,hamlet
Lisaquill,,,53.616366,-7.6523708,hamlet
Vicarstown,,,53.6107651,-7.6413844,hamlet
Castlewilder,,,53.599833,-7.6393593,hamlet
Agharra,,,53.5965464,-7.6230922,hamlet
Lissawarriff,,,53.6023872,-7.611636,hamlet
Kinard,,,53.6176306,-7.605542,hamlet
Aghnavealoge,,,53.6234596,-7.5858009,hamlet
Newport,,,53.6178164,-7.5728834,hamlet
Clontymullan,,,53.6346624,-7.5824535,hamlet
Killeen,,,53.6410692,-7.6144684,hamlet
Keel,,,53.6426679,-7.7321861,hamlet
Newtown,,,53.6221555,-7.5950726,hamlet
Carrigeen,,,53.6308972,-7.6011248,hamlet
Foxhall Glebe,,,53.6296003,-7.6184712,hamlet
Foxhall,,,53.6257716,-7.6195333,hamlet
Lurgan,,,53.6212665,-7.6128385,hamlet
Furze,,,53.6170282,-7.6197694,hamlet
Ardanragh,,,53.6118984,-7.6288459,hamlet
Corrabola,,,53.6317382,-7.6257346,hamlet
Sleehaun (Sankey),,,53.6348058,-7.6292322,hamlet
Sleehaun,,,53.6438127,-7.6341674,hamlet
Smithfield,,,53.6231609,-7.631378,hamlet
Clygeen,,,53.6294873,-7.6347457,hamlet
Treel,,,53.6272987,-7.6410124,hamlet
Rockpeyton,,,53.633648,-7.6387165,hamlet
Kilglass and Cloonagh,,,53.6304544,-7.6467416,hamlet
Glebe,,,53.6336722,-7.6515482,hamlet
Ballymaclifford,,,53.6375647,-7.6444671,hamlet
Coolnafinnoge,,,53.6377174,-7.6520417,hamlet
Legan,,,53.6213785,-7.64451,hamlet
Tully,,,53.6254509,-7.658715,hamlet
Corrycorka,,,53.6331773,-7.6603458,hamlet
Corry,,,53.6344852,-7.6782415,hamlet
Lisdreenagh,,,53.6421705,-7.6578567,hamlet
Ballyglassin,,,53.6407852,-7.6729608,hamlet
Cloonagh,,,53.6434947,-7.7234099,hamlet
Ballycloghan,,,53.6489831,-7.701448,village
Aghnasillagh,,,53.6454663,-7.7110288,hamlet
Rathsallagh,,,53.6067553,-7.6467416,hamlet
Ratharney,,,53.5982981,-7.6553121,hamlet
Cloonbrin,,,53.5863288,-7.64031,hamlet
Charleville,Ráth Luirc,Cork,52.3546432,-8.6828833,town
Abbeyshrule,Mainistir Shruthla,,53.5748103,-7.6505056,hamlet
Drumanure,,,53.5868361,-7.660419,hamlet
Whitehall Bridge,,,53.2759303,-8.2075381,hamlet
Roskelton Cross,,,52.9714038,-7.4094631,hamlet
Clonenagh Cross,,,53.0111322,-7.4175759,hamlet
Derraugh Cross,,,53.0076466,-7.4424656,hamlet
Tennalick,,,53.5865558,-7.6794734,hamlet
Kilnacarrow,,,53.582072,-7.6935497,hamlet
Kilcurry,,,53.5850528,-7.7153507,hamlet
Cloonard,,,53.5773202,-7.7260924,hamlet
Tervoe,,,52.6462211,-8.7272104,hamlet
Barry,,,53.5914348,-7.7583629,hamlet
Currycreaghan,,,53.6191339,-7.7587258,hamlet
Loughan,,,53.6236983,-7.770783,hamlet
Pallaskenry,Pailís Chaonraí,,52.6460053,-8.8667242,village
Abbeyderg,,,53.6346644,-7.7895627,hamlet
Torboy,,,53.6317628,-7.7620118,hamlet
Cloonscott,,,53.6370517,-7.7520769,hamlet
Cloonkeen,,,53.6377642,-7.7387731,hamlet
Mornin,,,53.6232372,-7.7363058,hamlet
Carrickedmond,,,53.6167445,-7.7069931,hamlet
Ballybeg,,,53.6314533,-7.7055511,hamlet
Ballygibbagh,,,53.625159,-7.7066079,hamlet
Screeboge,,,53.6248871,-7.6938684,hamlet
Knockagh,,,53.6135512,-7.6854417,hamlet
Killinbore,,,53.6029383,-7.675134,hamlet
Killeenboy,,,53.6068343,-7.6621735,hamlet
Colehill,,,53.5964208,-7.6709494,hamlet
Streamstown,,,53.5969047,-7.6819787,hamlet
Colehill,,,53.5979234,-7.6790712,village
Ballintober (Bonny),,,53.614909,-7.6980298,hamlet
Ballynamanagh,,,53.6060233,-7.6919766,hamlet
Ballintober (Rock),,,53.6207423,-7.7015445,hamlet
Lisnacreevy,,,53.6003446,-7.695002,hamlet
Glebe,,,53.5936518,-7.6917321,hamlet
Taghshinny,,,53.592905,-7.7044275,hamlet
Killeendowd,,,53.6029464,-7.7090107,hamlet
Loughsheedan,,,53.620488,-7.7140749,hamlet
Lissakit,,,53.6161618,-7.7196539,hamlet
Parkplace,,,53.6124943,-7.7264346,hamlet
Aghanvally,,,53.6064104,-7.7188601,hamlet
Cartronfin,,,53.6009177,-7.7163742,hamlet
Cloonfide,,,53.6132581,-7.7408542,hamlet
Carrigeen,,,53.6080903,-7.7330007,hamlet
Finns,,,53.6053416,-7.7273573,hamlet
Farranakill,,,53.6045777,-7.7319493,hamlet
Corrabola,,,53.5963508,-7.7235164,hamlet
Doory,,,53.6034318,-7.7438583,hamlet
Agharanagh,,,53.5878178,-7.7478472,hamlet
Listobit,,,53.5909268,-7.7369918,hamlet
Ballintogher,Baile an Tóchair,,54.2003381,-8.3652455,village
Coogue,,,53.8065302,-8.8531421,village
Murroe,Maigh Rua,,52.6494667,-8.3995896,village
Monasteraden,,,53.943117,-8.4977794,village
Knappoge,,,53.5872046,-7.7702681,hamlet
Lislom,,,53.5918554,-7.7782772,hamlet
Lismacmurrogh,,,53.5953569,-7.7863442,hamlet
Corryena,,,53.596759,-7.7958285,hamlet
Kilcommock Glebe,,,53.6026673,-7.8144495,hamlet
Cornacarta,,,53.5859317,-7.8204678,hamlet
Doonacurry,,,53.5815752,-7.824416,hamlet
Ledwithstown,,,53.5876639,-7.8415821,hamlet
Derrylough,,,53.5962988,-7.8632115,hamlet
Derryglogher,,,53.627416,-7.8868561,hamlet
Derrynaskea,,,53.6302384,-7.8660379,hamlet
Derryoghil,,,53.6456486,-7.8667564,hamlet
Knockavegan,,,53.647028,-7.8281866,hamlet
Curry,,,53.6453515,-7.8131402,hamlet
Cornahoo,,,53.6340409,-7.8059573,hamlet
Cartrons,,,53.625864,-7.8016165,hamlet
Glenmore,,,53.6196274,-7.7881923,hamlet
Lislea,,,53.6114543,-7.7686659,hamlet
Clarina,Clár Aidhne,,52.6328511,-8.7287513,village
Raghrabeg,,,53.2756319,-8.0763281,hamlet
Cloonbeggaun,,,53.3403279,-8.0425494,hamlet
Clooniff,,,53.3308207,-8.0494202,hamlet
Bankfield,,,53.1999495,-8.0358361,hamlet
Wood View,,,53.2064787,-8.1360155,hamlet
Barry,,,53.5972232,-7.7684268,hamlet
Lisglassock,,,53.603283,-7.7717076,hamlet
Cartronbrack,,,53.604117,-7.7808078,hamlet
Clogh,,,53.6054997,-7.7919229,hamlet
Cartronawar,,,53.6043653,-7.7983264,hamlet
Creagh,,,53.6130557,-7.8016653,hamlet
Taylorstown,,,53.3810884,-7.9851908,hamlet
Cappaghmore,,,53.3747651,-7.937941,hamlet
Laughil,,,53.6105595,-7.8165576,hamlet
Derryveagh,,,53.6005585,-7.8461707,hamlet
Cloonbreany,,,53.6087325,-7.8359139,hamlet
Mosstown,,,53.6226067,-7.835399,hamlet
Island,,,53.6162547,-7.8278609,hamlet
Aghnacranagh,,,53.6273732,-7.813789,hamlet
Coolnahinch,,,53.6313808,-7.8439789,hamlet
Kilmakinlan,,,53.6385549,-7.8456095,hamlet
Mosstown,,,53.6293459,-7.8252677,hamlet
Snugborough,,,53.6324294,-7.8165779,hamlet
Ballyknock,,,53.637259,-7.8287444,hamlet
Stonepark,,,53.630788,-7.8097329,hamlet
Laghlooney,,,53.6374931,-7.8161916,hamlet
Aghnashingan,,,53.6437392,-7.8216194,hamlet
Burke's Cross,,,53.0440678,-7.5447202,hamlet
Derryad,,,53.6563373,-7.8869852,hamlet
Cloontamore,,,53.6406169,-7.8883585,hamlet
Annaghmore,,,53.6544476,-7.907076,hamlet
Rappareehill,,,53.6776952,-7.9208831,hamlet
Derryaroge,,,53.6889917,-7.9458775,hamlet
Cloonbearla,,,53.7013153,-7.9601855,hamlet
Cloonkeel,,,53.704656,-7.941637,hamlet
Harestown,,,53.7770858,-6.3541505,hamlet
Tinnakill Cross,,,53.0037204,-7.5635581,hamlet
Coolrain Cross,,,52.981913,-7.5667349,hamlet
Sharvoge,,,53.6953727,-7.8660204,hamlet
Cloonsheerin,,,53.6794254,-7.8575832,hamlet
Moygh,,,53.6768059,-7.8661663,hamlet
Ballyclare,,,53.6865421,-7.8690824,hamlet
Aghnaskea,,,53.6830646,-7.8689425,hamlet
Killashee and Aghakeeran,,,53.6813616,-7.875766,hamlet
Annaghbeg,,,53.6600816,-7.9034894,hamlet
Grillagh,,,53.6711171,-7.8907435,hamlet
Cloonfiugh,,,53.6712188,-7.903661,hamlet
Templeton Glebe,,,53.6823478,-7.8892114,hamlet
Cloonsellan,,,53.6840812,-7.9019873,hamlet
Ballydrum,,,53.6915275,-7.8922455,hamlet
Corragarrow,,,53.7006484,-7.8878985,hamlet
Newtown,,,53.6963799,-7.8966961,hamlet
Treanboy,,,53.7010549,-7.9016743,hamlet
Ballycore,,,53.7075075,-7.9063521,hamlet
Begnagh,,,53.711597,-7.8976832,hamlet
Middleton,,,53.7055769,-7.9158364,hamlet
Bunacloy,,,53.697968,-7.9139266,hamlet
Killeeny,,,53.6920094,-7.9093991,hamlet
Ballynakill,,,53.7027278,-7.9289105,hamlet
Cloonbrock,,,53.6904847,-7.9271231,hamlet
Kilnacarrow,,,53.695663,-7.9786617,hamlet
Rossbaun,,,52.9856309,-7.6779341,hamlet
Rossdorragha,,,52.9815626,-7.6578032,hamlet
Mountain Barrack,,,52.2349718,-8.1837347,hamlet
Tubbrid,,,52.3149103,-7.9490736,hamlet
Ballysaggart,,,52.1823223,-7.987974,village
Furrow,,,52.2827529,-8.1863652,hamlet
Curraghmore,,,52.2693875,-8.1770183,hamlet
Pollardstown,,,52.2499493,-8.23092,hamlet
Kildrum,,,52.2659208,-8.2214786,hamlet
Curraghavoe,,,52.2477423,-8.1813098,hamlet
Macroney,,,52.1852693,-8.1967593,hamlet
Gortnaskehy,,,52.2173845,-8.1182071,hamlet
Cloonbony,,,53.6830561,-7.9733512,hamlet
Lumville Cross,,,53.1556883,-6.8149533,hamlet
Mount Davys,,,53.6845052,-7.9561809,hamlet
Cloonfore,,,53.6644983,-7.9285864,hamlet
Corralough,,,53.646288,-7.9186729,hamlet
Portmarnock,,,53.4219593,-6.1358319,village
Cloontabeg,,,53.6370847,-7.9038352,hamlet
Lehery,,,53.6499271,-7.9506579,hamlet
Derrygeel,,,53.6424023,-7.9286853,hamlet
Lissawly or St. Albans,,,53.6295366,-7.9514819,hamlet
Lisnacush,,,53.6313059,-7.964187,hamlet
Cashelbeg,,,53.6190946,-7.966295,hamlet
Carrownphull,,,53.6248725,-7.9671962,hamlet
Formoyle (Farrell),,,53.6172108,-7.9929454,hamlet
Commons South,,,53.6190818,-7.9776021,hamlet
Cullentragh,,,53.6087063,-7.9896388,hamlet
Cullentragh,,,53.6082747,-8.0056055,hamlet
Aghakeel,,,53.6147988,-8.0076375,hamlet
Agharanagh,,,53.6217164,-8.0101116,hamlet
Bleanavoher,,,53.6297526,-8.0045487,hamlet
Rathcline,,,53.6472667,-8.0000651,hamlet
Curreen,,,53.6597589,-8.0005791,hamlet
Commons North,,,53.6671967,-7.990407,hamlet
Aghamore,,,53.6752751,-7.98153,hamlet
Knock,,,53.6698797,-7.9806652,hamlet
Barnacor,,,53.6715253,-7.9582699,hamlet
Derryloughbannow,,,53.6653214,-7.9496868,hamlet
Magheraveen,,,53.6537758,-7.9370697,hamlet
Gorteengar,,,53.6644633,-7.9812885,hamlet
Lisduff,,,53.658933,-7.9781332,hamlet
Tullyvrane,,,53.6576704,-7.9710185,hamlet
Glebe,,,53.6439845,-8.0007589,hamlet
Killinure,,,53.6485044,-7.9668258,hamlet
Turreen,,,53.6376494,-7.9564273,hamlet
Carrigeens,,,53.6386672,-7.9701602,hamlet
Lisrevagh,,,53.6417457,-7.9770267,hamlet
Mucklagh Bridge,,,52.9115599,-6.3786499,hamlet
Ballinagappoge Bridge,,,52.9077625,-6.3734934,hamlet
Formoyle (Newcomen),,,53.6225075,-7.9943001,hamlet
Aghaloughan,,,53.6307026,-7.9895794,hamlet
Lismacmanus,,,53.6231941,-7.9778196,hamlet
Carrowroe,,,53.6395494,-7.9919311,hamlet
Carrowstrawly,,,53.6310462,-7.9794085,hamlet
Crannagh Cross,,,52.9887217,-7.515652,hamlet
Holy Cross,,,52.9868481,-7.4897261,hamlet
Bergin's Cross,,,52.9973044,-7.5093745,hamlet
Rushin Cross,,,53.0195793,-7.4950997,hamlet
Levison's Cross,,,53.0469928,-7.4518026,hamlet
Paddock Cross,,,53.022557,-7.4976212,hamlet
Coolfadda,,,53.2437968,-8.4862693,hamlet
School Cross,,,52.8520285,-7.6724296,hamlet
Mount Prospect,,,53.2362271,-8.2612686,hamlet
Lough Hill,,,52.9781266,-8.3938747,hamlet
Duggan's Hill,,,53.1175305,-8.3622622,hamlet
Killaphort,,,53.2582719,-8.0092738,hamlet
Garrymore,,,53.2671023,-8.0166596,hamlet
Attipierce,,,53.0666366,-8.4913891,hamlet
Ballinlough,,,53.075195,-8.4474371,hamlet
Moyglass,,,53.0683386,-8.4689873,hamlet
Somer,,,53.2498506,-8.2284897,hamlet
Burke Court,,,53.0470761,-8.291148,hamlet
Cronagort,,,53.0056997,-9.3650855,hamlet
Ballapousta,,,53.8230408,-6.5594172,hamlet
Leaby Cross,,,53.783428,-6.5426373,hamlet
Philipstown,,,53.8229997,-6.4707973,village
Glassamucky,,,53.2455481,-6.3611815,hamlet
Knockanteedan,,,53.2500168,-6.3612169,hamlet
Ballynahinch,,,53.6012056,-7.983339,hamlet
Cashel,,,53.5932739,-7.9816386,hamlet
Loughfarm,,,53.5869146,-7.9709911,hamlet
Elfeet (Burke),,,53.5824104,-7.9597995,hamlet
Culnagore,,,53.5752238,-7.9576778,hamlet
Derrydarragh,,,53.5666818,-7.9530285,hamlet
Cherrywood,,,53.2456659,-6.1462802,suburb
Collum,,,53.5617046,-7.9690662,hamlet
Lismagawley Meadow,,,53.5526948,-7.9617285,hamlet
Pollagh,,,53.5485261,-7.9538321,hamlet
Mervue,An Baile Bán,,53.2861074,-9.0174661,suburb
Murrough,Muirbheach,,53.2734437,-9.0093964,suburb
Renmore,An Rinn Mhór,,53.2759696,-9.0208617,suburb
Wellpark,Páirc an Tobair,,53.2839257,-9.0266092,suburb
Roscam,Ros Cam,,53.2764039,-8.9701506,suburb
Portanure,,,53.5562738,-7.9327804,hamlet
Lismagawley,,,53.5626927,-7.9467816,hamlet
Portanure Bog,,,53.5581547,-7.9564387,hamlet
Lismagawley Bog,,,53.5598633,-7.9585834,hamlet
Corrool (Kenny),,,53.5601143,-7.9201398,hamlet
Corrool (Fox),,,53.5645678,-7.9132465,hamlet
Claras,,,53.5718655,-7.9103255,hamlet
Saints Island,,,53.5550957,-7.8891263,hamlet
Maulmore,,,51.6043271,-8.8157544,hamlet
Derrynagalliagh,,,53.5602471,-7.8621046,hamlet
Derrycolumb,,,53.5818197,-7.8586412,hamlet
Forthill,,,53.581674,-7.8906349,hamlet
Derrindiff,,,53.5918932,-7.8806731,hamlet
Derrymany,,,53.6032525,-7.8851474,hamlet
Derraghan Beg,,,53.6120573,-7.888439,hamlet
Derryhaun,Doireachán Mór,,53.6306946,-7.9083539,village
Derraghan More,,,53.624892,-7.9023994,hamlet
Derryshanoge,,,53.6316848,-7.9278919,hamlet
Newpark,,,53.6230426,-7.9457013,hamlet
Cloonmee,,,53.6133142,-7.9472054,hamlet
Greenhall Upper,,,53.6085244,-7.9563321,hamlet
Greenhall Lower,,,53.6126881,-7.9673798,hamlet
Commons,,,53.6163038,-7.9764789,hamlet
Fortwilliam,,,53.611951,-7.9798703,hamlet
Carrickmoran,,,53.607088,-7.9761152,hamlet
Carrowdunican,,,53.6061961,-7.9668659,hamlet
Aghavadden,,,53.6002098,-7.9604956,hamlet
Glebe,,,53.5976423,-7.9681985,hamlet
Elfeet (Adamson),,,53.5909857,-7.966713,hamlet
Leab,,,53.5879576,-7.9563757,hamlet
Friar's Island,,,53.0891081,-8.3065543,hamlet
Goat Island,,,53.0879584,-8.3071492,hamlet
The Ben,,,53.0848636,-8.3829576,hamlet
Brookville,,,53.0887325,-8.3857643,hamlet
Ballygowan Lower,,,53.0909168,-8.3898841,hamlet
Cartoon,,,53.5676477,-7.9376624,hamlet
Tipper,,,53.5635732,-7.9330976,hamlet
Cormaglava,,,53.5929918,-7.9030689,hamlet
Derrynagran,,,53.6004758,-7.8991679,hamlet
Derryglash,,,53.6220467,-7.9217012,hamlet
Derrygowna,,,53.6108456,-7.9180534,hamlet
Caltragh Beg,,,53.6034615,-7.9297693,hamlet
Streamstown,,,53.6001957,-7.9335443,hamlet
Caltragh More,,,53.5990769,-7.9414836,hamlet
Aghnacross,,,53.6036913,-7.9512683,hamlet
Lightfield,,,53.5989925,-7.9514548,hamlet
Carrow More,,,53.5938722,-7.9563533,hamlet
Ballyrevagh,,,53.583541,-7.9245688,hamlet
Newtownflanigan,,,53.585397,-7.9006499,hamlet
Cornadowagh,,,53.5902886,-7.9317855,hamlet
Ballina,,,53.5952809,-7.9211854,hamlet
Cornaguillagh,,,53.5880654,-7.9086241,hamlet
Doonacurry,,,53.5808505,-7.8279416,hamlet
Ardoghil,,,53.5755252,-7.8291432,hamlet
